id,createdAt,state,categoryId,categoryName,latitude,longitude,replacingText,firstPictureUrl,nearest_segment_id,nearest_segment_name,distance_to_bike_path_meters,is_cycling_related,is_cycling_related_regex,is_cycling_related_llm,subcategory,llm_confidence,explanation_de,score_keywords,score_penalty,score_distance,score_category,score_corridor,score_state,score_recency,confidence_score,cyclist_impact_label
6220,2026-03-14T16:29:24.227+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.168136,8.242036,"Wenn man vom Müggenkrug kommt ist ein Loch im Asphalt auf der Brücke. 

Muss dicht gemacht werden. 

Am Altkleidercontainer Stück weiter liegen viele Säcke rum...
",,22660905,Hullmannstraße,66.61,True,False,True,pothole_damage,0.8,"Die Meldung beschreibt ein Loch im Asphalt auf einer Brücke, was eine Gefahr für Radfahrer darstellen kann.",50,0,0,0,0,10,0,60,Likely cycling issue
6229,2026-03-15T11:08:39.414+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.1662814,8.1932324,"Guten Tag, vor meiner Haustür wurde unberechtigt ein Sofa abgestellt . Mir ist unklar woher dieser Müll kommt und bitte Sie drum den  Müll schnellstmöglich zu entsorgen. Danke und verbleibe mit freundlichen Grüßen  Marion Meyer .",,24321453,,171.76,False,False,False,unrelated,0.9,"Die Meldung betrifft einen unberechtigt abgestellten Sofa vor einer Haustür, was keine spezifische Radverkehrsbeeinträchtigung darstellt.",0,-45,0,0,0,10,0,0,Not cycling-specific
6271,2026-03-17T11:10:09.462+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.14732372046839,8.203439712524416,Erneut wurde dort Müll abgeladen.,,1321435263,,3.97,False,False,False,unrelated,0.9,"Die Meldung ist zu vage und beschreibt nur 'Müll', ohne spezifischen Ort oder Bezug zum Radverkehr.",0,-45,35,0,0,10,0,0,Not cycling-specific
6282,2026-03-17T19:24:19.260+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.134938,8.1927828,Vermüllung auf dem P+R Parkplatz Feststraße.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/a44ab9ba-90cd-4ad4-97d0-a7d8a75bdea1_1773775459260_flaw_reporter_report_picture.png,35219007,,101.67,False,False,False,unrelated,0.9,"Die Meldung beschreibt Vermüllung auf einem P+R Parkplatz, was keine direkte Auswirkung auf den Radverkehr hat.",0,-45,0,0,0,10,0,0,Not cycling-specific
6320,2026-03-19T13:28:37.554+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.142364777445664,8.22429120540619,"Hallo ... :-)  
hier liegt seit mehreren Wochen jede menge Müll. ",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/bc30009a-78b2-4b3b-aceb-6e9cef96e16b_1773926917554_flaw_reporter_report_picture.png,10137690,Ankerstraße,6.27,False,False,False,unrelated,0.9,"Die Meldung ist zu vage und beschreibt nur 'jede menge Müll', ohne spezifischen Ort oder Bezug zum Radverkehr.",0,-45,35,0,0,10,0,0,Not cycling-specific
6404,2026-03-25T07:39:08.642+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.127167,8.255136,Moin. Nach Fertigstellung der Häuser am Sandweg 189 wurden die nicht mehr zu verwendeten Stein zum Teil im Graben und auf öffentlichen Straßenrand entsorgt. S.Bild MfG Nils Huschke,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/c0fee502-01b8-43fc-a568-8ab5ff3c22fe_1774424348642_flaw_reporter_report_picture.png,1055536292,,308.29,False,False,False,unrelated,0.9,"Die Meldung beschreibt die Entsorgung von Steinen im Graben und am Straßenrand nach Fertigstellung von Häusern, was keine spezifische Radverkehrsbeeinträchtigung darstellt.",0,-45,0,0,0,10,0,0,Not cycling-specific
6474,2026-03-30T11:08:26.313+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.16022602593562,8.245673775672914,"Müll, siehe Foto. Schon seit mehreren Tagen",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/13797005-057d-46e3-8d7d-c5e44985c989_1774868906313_flaw_reporter_report_picture.png,22652859,,104.78,False,False,False,unrelated,0.8,"Meldung von wildem Müll, was kein spezifisches Radverkehrsproblem darstellt.",0,-45,0,0,0,10,0,0,Not cycling-specific
6479,2026-03-30T17:33:31.547+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.094841523052686,8.225969146655654,"Müll und Autoreifen

Kaum ist der vorher gemeldete Müll abgeholt worden, ist neuer Müll da. ",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/86dbffb0-8b76-45c6-9010-daa5a426e74f_1774892011547_flaw_reporter_report_picture.png,23841035,Heidschnuckenweg,171.79,False,False,False,unrelated,0.8,"Meldung von wildem Müll und Autoreifen, was kein spezifisches Radverkehrsproblem darstellt.",0,-45,0,0,0,-15,0,0,Not cycling-specific
6480,2026-03-30T17:39:37.138+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.10618938327549,8.231490254402162,Viele große Löcher in den Straßen.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/da9ea638-8430-4c1e-97ed-837250de7992_1774892377138_flaw_reporter_report_picture.png,111440606,,13.05,True,True,True,pothole_damage,0.9,Große Löcher in der Straße beeinträchtigen die Radverkehrssicherheit.,50,0,20,15,0,-15,0,70,Confirmed cycling issue
6491,2026-03-31T08:58:41.424+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.17833,8.187747,"Schlagloch!!!! Bereits länger vorhanden 
Es wurden schon etliche  ausgebessert, aber eins wurde wieder mittendrin vergessen...
Ein Meter vor und danach fanden arbeiten statt..
Wunderbar 
",,169450287,,34.39,True,True,True,pothole_damage,0.9,Ein vergessenes Schlagloch auf einer Straße stellt eine Gefahr für Radfahrer dar.,50,0,10,15,0,-15,0,60,Likely cycling issue
6495,2026-03-31T13:46:58.318+00:00,NOT_RESPONSIBLE,13,Idee einreichen 💭,53.097628,8.237511,Meine Biotonne wurde heute nicht vollständig geleert.,,1453136307,Bahnhofsallee,69.44,False,False,False,unrelated,0.7,"Meldung bezüglich der Leerung einer Biotonne, was kein Radverkehrsproblem ist.",0,-45,0,0,0,-15,0,0,Not cycling-specific
6498,2026-03-31T15:27:30.106+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.193876,8.2058048,"Seit der Erneuerung der Ofenerdieker Straße vor einiger Zeit, haben wir keine Leitpfosten mehr auf dem Grünstreifen in der Kurve. Dies hat zur Folge, dass dort häufig Autos parken, Busse und LKWs auf den Grünstreifen ausweichen. Durch die Belastung und der Witterung ist der Grünstreifen sehr kaputt und das stehende Wasser sorgt für eine weitere Aufweichung. Wir haben Sorge, dass irgendwann der Graben betroffen ist. Zudem hat die Fahrbahn inzwischen einigen Schaden genommen und immer mehr Asphaltbrocken lösen sich. ",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/53f7d933-4fbc-45c1-af46-b3cc5352041c_1774970850108_flaw_reporter_report_picture.png,22284465,Ofenerdieker Straße,4.07,True,False,True,pothole_damage,0.85,"Straßenschäden und fehlende Leitpfosten auf einem Grünstreifen, der von Radfahrern genutzt werden könnte, beeinträchtigen die Sicherheit und Infrastruktur.",50,0,35,15,0,-15,0,85,Confirmed cycling issue
6499,2026-03-31T22:39:05.727+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.14929110697574,8.234745904162663,"In der donarstraße ist auf dem einen fußweg irgendwas verlegt worden und die haben den asvaltierten Gehweg aufgeschnitten zur hälfte und wollen jetzt den halben Gehweg mit den scharfen Kanten so lassen und nur mit Schutt auffüllen das geht gar nicht in der Straße sind 3 Krippen und Kitas und der Gehweg ist so wie er jetzt ist gefährlich und nicht zu benutzen von den Kindern,älteren Menschen mit Rollator oder Menschen mit Beeinträchtigungen das geht gar nicht der fußweg sollte wieder vernünftig hergestellt werden.mfg",,13247808,Messestraße,71.15,True,True,True,pothole_damage,0.95,Aufgeschnittener und unsachgemäß aufgefüllter Gehweg stellt eine erhebliche Gefahr für Radfahrer und Fußgänger dar.,50,0,0,15,0,-15,0,50,Likely cycling issue
6500,2026-04-01T04:41:09.936+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.15962836220288,8.247969746589662,In der Autobahn Zufahrt sind in der Kurve extrem tiefe Schlaglöcher. ,,200405794,,0.72,True,True,True,pothole_damage,0.9,Extrem tiefe Schlaglöcher auf einer Autobahnzufahrt stellen eine Gefahr für Radfahrer dar.,50,0,35,15,0,-15,0,85,Confirmed cycling issue
6501,2026-04-01T04:42:38.905+00:00,NOT_RESPONSIBLE,4,Verkehrszeichen ⚠️  ,53.17210442174392,8.182782154986144,Fehlt ein parkverbot Zeichen. Rettungsdienst Wege werden von geparkte auto blockiert. ,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/56580560-a206-471f-961e-685511c68cc4_1775018558905_flaw_reporter_report_picture.png,344977648,,2.95,True,False,True,illegal_parking_obstruction,0.9,"Fehlendes Parkverbotsschild und blockierte Rettungswege beeinträchtigen die Sicherheit und Zugänglichkeit für alle Verkehrsteilnehmer, einschließlich Radfahrer.",50,0,35,15,0,-15,0,85,Confirmed cycling issue
6502,2026-04-01T05:41:14.300+00:00,NOT_RESPONSIBLE,13,Idee einreichen 💭,53.126808,8.243414,"Ecke Largauweg Bremer Heerstraße ist immer noch die Sicht eingeschränkt aufgrund einer Hecke. man muss erst auf den Fuß und Fahrradweg um zu richtig sehen zu können.Hier muss die Hecke auf die richtige Höhe geschnitten werden.
Desweiteren parken in der Einmündung Autos. Es ist eine Katastrophe. Wenn man von der Bremer Heerstraße in den Largauweg abbiegen will und ein Fahrzeug aus dem Largauweg kommt kommt es zu Behinderungen. Bitte überprüfen. Vielen Dank ",,1410325232,,110.98,True,True,True,vegetation_block,0.9,Eingeschränkte Sicht durch eine Hecke und parkende Autos an einer Einmündung gefährden Radfahrer und den Abbiegeverkehr.,50,0,0,0,0,-15,0,35,Possibly affects cyclists
6503,2026-04-01T06:09:15.363+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.13089273411733,8.174450397491457,Tiefes Schlagloch ,,270888613,Kaspersweg,5.31,True,True,True,pothole_damage,0.9,Ein tiefes Schlagloch auf der Fahrbahn stellt eine Gefahr für Radfahrer dar.,50,0,35,15,0,-15,0,85,Confirmed cycling issue
6504,2026-04-01T06:23:17.442+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.15835720675793,8.173216581344606,Extrem Tiefes und großes Schlagloch im Asphalt.,,327431083,,3.47,True,True,True,pothole_damage,0.9,Ein extrem tiefes und großes Schlagloch im Asphalt stellt eine Gefahr für Radfahrer dar.,50,0,35,15,0,-15,0,85,Confirmed cycling issue
6505,2026-04-01T09:02:37.202+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.08697838038927,8.232863545417787,"Defekte Fahrbahn Löcher 
Und starke Erhebungen in der Fahrbahn in der Kurve ",,1413282180,,2.75,True,True,True,pothole_damage,0.9,Defekte Fahrbahn mit Löchern und Erhebungen in einer Kurve beeinträchtigen die Sicherheit von Radfahrern.,50,0,35,15,0,-15,0,85,Confirmed cycling issue
6506,2026-04-01T11:02:51.687+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.12403400510927,8.219221830368044,Tiefe Straßenschäden,,1446402819,Cloppenburger Straße,1.08,True,False,True,pothole_damage,0.9,Tiefe Straßenschäden stellen eine Gefahr für Radfahrer dar.,50,0,35,15,0,-15,0,85,Confirmed cycling issue
6507,2026-04-01T11:22:21.430+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.122842,8.234741,"Guten Tag ich wollte melden das die gelben Säcke jedes Mal eine Woche vor Abholung an die Straße gestellt werden 
Und durch Wind oder Tiere auseinander gerissen werden 
Und der Müll hier überall verteilt wird 
",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/d191cea5-3802-42d1-bfdc-fa8ce90128eb_1775042541431_flaw_reporter_report_picture.png,24473220,Seggenweg,12.08,False,False,False,unrelated,0.8,"Meldung von verstreutem Müll durch gelbe Säcke, was kein spezifisches Radverkehrsproblem darstellt.",0,-45,20,0,0,-15,0,0,Not cycling-specific
6515,2026-04-02T07:36:58.210+00:00,NOT_RESPONSIBLE,6,Ampel 🚦 ,53.155331788997,8.170995712280275,Der Taster fùr Fußgänger an der Ampel Ecke Ammerlànder Heerstraße / Kypkersweg ist kaputt. Es ist die Ecke an der auch das Bekleidungsgeschàft ist.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/6e97291e-3fb6-4a6f-b86b-0fc2f8ce6b8f_1775115418211_flaw_reporter_report_picture.png,344764298,,3.46,False,True,False,unrelated,0.8,Der defekte Fußgängertaster an einer Ampel beeinträchtigt Radfahrer nicht direkt.,0,-45,35,15,0,-15,0,0,Not cycling-specific
6520,2026-04-02T10:47:56.012+00:00,NOT_RESPONSIBLE,10,Privates Grün an Straßen 🌲,53.167216,8.187532,"Das Wasser im Graben läuft nicht mehr ab, sodass der Graben inzwischen so voll mit Wasser ist, dass die Graben- bzw. Rasenkante abgebrochen ist. ",,270888638,Rauhehorst,52.06,False,False,False,unrelated,0.7,Ein überlaufender Graben ist kein direktes Radverkehrsproblem.,0,-45,0,15,0,-15,0,0,Not cycling-specific
6521,2026-04-02T11:57:11.607+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.14543830567215,8.173452615737917,Quellenweg 96: Leitpfosten fehlt.,,22938860,Quellenweg,3.38,False,True,False,unrelated,0.7,Ein fehlender Leitpfosten ist kein spezifisches Problem für Radfahrer.,0,-45,35,15,0,-15,0,0,Not cycling-specific
6523,2026-04-02T19:50:21.041+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.114133479052256,8.236897587776186,Kaputte Straße bei Regen übersieht man sie leicht und holt sich schnell eine Plattes Reifen,,441549866,Bahnhofsallee,0.96,True,False,True,pothole_damage,0.9,Ein Schlagloch auf der Fahrbahn kann für Radfahrer gefährlich sein und zu Plattfüßen führen.,50,0,35,15,0,-15,0,85,Confirmed cycling issue
6524,2026-04-03T12:17:51.958+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.10060155405839,8.219613432884218,Größeres Schlagloch ,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/31f8636f-f153-4f77-95b2-8040aa165980_1775218671959_flaw_reporter_report_picture.png,91155143,,30.38,True,True,True,pothole_damage,0.9,Ein großes Schlagloch stellt eine Gefahr für Radfahrer dar.,50,0,10,15,0,-15,0,60,Likely cycling issue
6525,2026-04-03T12:20:53.707+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.10019550979685,8.220605675680346,Schlagloch,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/2283dc25-39e4-4424-bed6-1f4961b9ac2c_1775218853707_flaw_reporter_report_picture.png,91155143,,50.79,True,True,True,pothole_damage,0.9,Ein Schlagloch auf dem Weg kann für Radfahrer gefährlich sein.,50,0,0,15,0,-15,0,50,Likely cycling issue
6526,2026-04-03T15:10:09.475+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.127821,8.233268,Müllablagerung zwischen Fahrradweg und Straße. ,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/aae725f6-0ee0-4baa-8d42-cf52c1fe901f_1775229009476_flaw_reporter_report_picture.png,1271143117,,12.15,True,True,True,glass_debris,0.9,Müllablagerung zwischen Fahrradweg und Straße stellt eine Verschmutzung und potenzielle Gefahr für Radfahrer dar.,50,0,20,0,0,10,0,80,Confirmed cycling issue
6534,2026-04-04T17:41:40.054+00:00,NOT_RESPONSIBLE,13,Idee einreichen 💭,53.151002,8.234813,"An der Bushaltestelle Waterender Weg  wenn man Stadtauswärts unterwegs ist, da ist in der  Grünfläche Platz für ein Bushaltestelle Haus! Bitte nachrüsten.  Danke",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/b300148c-2891-4746-9008-3c51944d9426_1775324500055_flaw_reporter_report_picture.png,15023530,Sonnenkampstraße,38.49,False,False,False,unrelated,0.7,Der Wunsch nach einem Bushaltestellenhaus betrifft nicht direkt den Radverkehr.,0,-45,10,0,0,-15,0,0,Not cycling-specific
6537,2026-04-04T18:47:43.604+00:00,NOT_RESPONSIBLE,4,Verkehrszeichen ⚠️  ,53.169382,8.262274,"Unter der Brücke  Abfahrt  Ohmstede wenn man Stadtauswärts fährt, ist hinter  dem ersten Fußgänger Überweg das Schild Lose!

Bitte instand setzen....",,33936367,,20.01,False,True,False,unrelated,0.7,Ein loses Schild unter einer Brücke ist kein spezifisches Problem für Radfahrer.,0,-45,20,15,0,-15,0,0,Not cycling-specific
6538,2026-04-04T21:58:19.106+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.12845940996148,8.230948448181154,"Ich habe gerade (23:35 Uhr) gesehen, wie ein Mann eine große Menge Sperrmüll von seinem Auto auf den Parkplatz lud und danach rasant wegfuhr",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/378c6d3a-b177-4d2b-874f-eec67db8f6cd_1775339899107_flaw_reporter_report_picture.png,1271143117,,3.4,False,False,False,unrelated,0.8,"Wilde Müllablagerung auf einem Parkplatz, nicht auf einem Radweg oder in dessen Nähe.",0,-45,35,0,0,-15,0,0,Not cycling-specific
6540,2026-04-05T13:06:21.719+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.11489335617858,8.237246274948122,Zwei große und tiefe Schlaglöcher in der Fahrspur,,441549866,Bahnhofsallee,5.6,True,True,True,pothole_damage,0.9,Zwei große und tiefe Schlaglöcher in der Fahrspur sind gefährlich für Radfahrer.,50,0,35,15,0,-15,0,85,Confirmed cycling issue
6546,2026-04-06T06:03:15.954+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.095165,8.225708,Altreifen und Müll wurden abgeladen.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/7262f3a5-cb51-4ea6-8ae7-6e3e467dc55c_1775455395956_flaw_reporter_report_picture.png,23841035,Heidschnuckenweg,209.83,True,False,True,glass_debris,0.8,Altreifen und Müll auf oder neben einem Radweg stellen eine Verschmutzung und ein Hindernis dar.,50,0,0,0,0,-15,0,35,Possibly affects cyclists
6551,2026-04-06T11:09:32.297+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.095246,8.229617,"Viele Ratten, sie laufen dort über den Gehweg, auf den Terrassen(Einsicht vom Eustachiusweg), in den Graben, pendeln auch in der Nachbarschaft, klettern dort über Zäune und in den Gärten. Standort siehe Foto",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/ab6355b5-1763-4e56-b9d6-1804ed781894_1775473772298_flaw_reporter_report_picture.png,24834780,,101.35,True,False,True,glass_debris,0.8,Ratten und Müll auf dem Gehweg und in der Nähe des Radwegs stellen ein Hygieneproblem und eine Beeinträchtigung dar.,50,0,0,0,0,-15,0,35,Possibly affects cyclists
6564,2026-04-07T11:30:47.420+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.103822,8.223905,"Im Harrepark in OL-Bümmerstede sind alle Mülleimer voll und teilweise liegt der Müll daneben. Generell liegt dort viel Müll in den Gebüschen und in den Gewässern. Ferner liegt dort überall Hundekot und niemand leint dort, trotz Brut- und Setzzeit, seine Hunde an. Hier wäre mehr Präsenz seitens des Ordnungsamtes o.ä. wünschenswert. Vielen Dank",,23750580,,41.5,False,False,False,unrelated,0.7,"Volle Mülleimer und Müll im Park sind ein allgemeines Problem, das nicht spezifisch den Radverkehr betrifft.",0,-45,10,0,0,-15,0,0,Not cycling-specific
6567,2026-04-07T13:04:39.588+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.152973,8.217084,Die Fläche der abgerissen Jahn Sporthalle verkommt immer mehr zu einer wilden Müllhalde. Hier muss etwas passieren!,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/ef4c7b6e-aea0-4cfd-8d5a-e989de7d69ef_1775567079589_flaw_reporter_report_picture.png,638614285,Ehnernstraße,28.53,False,False,False,unrelated,0.7,Eine wilde Müllhalde auf einem ehemaligen Sportgelände ist kein spezifisches Problem für Radfahrer.,0,-45,10,0,0,-15,0,0,Not cycling-specific
6575,2026-04-07T18:27:58.716+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.13461124564413,8.184825638972569,"Straßenbelag beschädigt, wird sich auf Dauer verschlechtern",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/c75b870c-0699-4be8-8b26-1c70b81173ce_1775586478717_flaw_reporter_report_picture.png,35215789,Eichenstraße,2.55,True,True,True,pothole_damage,0.9,"Die Beschreibung ""Straßenbelag beschädigt"" deutet auf eine Beschädigung der Fahrbahn hin, die auch Radwege betreffen kann.",50,0,35,15,0,-15,0,85,Confirmed cycling issue
6581,2026-04-08T08:56:51.327+00:00,NOT_RESPONSIBLE,13,Idee einreichen 💭,53.09690233791088,8.227123618125917,"Ich möchte mich erstmal bedanken, dass die Grünfläche am Straßenrand Hubertusweg/Spätenweg  entfernt wurde, so dass die Kreuzung besser einsehbar ist und der Fußweg mit Kinderwagen/Rollatoren genutzt werden kann. Hier wären kleine Blumen vielleicht schön. 
Es wäre ebenfalls praktisch, wenn es von dieser Seite auch einen abgesenkten Bordstein  geben würde damit man mit Kindern/Kinderwagen/Rollatoren problemlos auf den Gehweg kann. Gerade weil viele Familien den Spätenweg nutzen um den Kindergarten Harreweg oder den Harrepark zu erreichen.",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/d32e0460-073a-49b1-a141-0788de8e1abd_1775638611328_flaw_reporter_report_picture.png,91782626,,192.33,True,True,True,other_cycling,0.7,"Die Verbesserung der Sichtbarkeit an einer Kreuzung und die Forderung nach einem abgesenkten Bordstein sind relevant für die Radverkehrssicherheit und Komfort, insbesondere für Familien.",50,0,0,0,0,-15,0,35,Possibly affects cyclists
6588,2026-04-08T13:06:10.296+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.197966,8.199562,Nicht zugelassenes Fahrzeug ( schwarzer Mercedes-Transporter) steht zum wiederholten Male auf öffentlichen Parkplatz vor unserem Haus. Kennzeichen ist angebracht.,,26817774,,62.75,False,False,False,unrelated,0.8,Ein nicht zugelassenes Fahrzeug auf einem öffentlichen Parkplatz ist ein allgemeines Parkplatzproblem und nicht spezifisch radverkehrsbezogen.,0,-45,0,15,0,-15,0,0,Not cycling-specific
6591,2026-04-08T21:52:29.025+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.12781752804362,8.233521137526632,Wilde Müllkippe ,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/31d41386-65f2-4d6c-ac47-2c46ed5aa84e_1775685149026_flaw_reporter_report_picture.png,1271143117,,6.41,False,False,False,unrelated,0.9,"Wilde Müllkippen sind ein allgemeines städtisches Problem und nicht spezifisch auf den Radverkehr bezogen, es sei denn, sie blockieren direkt Radwege.",0,-45,35,0,0,-20,0,0,Not cycling-specific
6598,2026-04-09T07:30:48.435+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.154825950383525,8.224275112152101,"Seit Monaten steht hier ein abgekoppelter Wohnwagen, der uns Anwohnern die Parkplätze raubt. Häufig auch so ungünstig geparkt, dass mehrere Parkmöglichkeiten dadurch nicht nutzbar sind.",,21832260,Eschstraße,113.23,False,False,False,unrelated,0.8,"Ein abgestellter Wohnwagen, der Parkplätze blockiert, ist ein allgemeines Parkplatzproblem und nicht spezifisch radverkehrsbezogen.",0,-45,0,15,0,-15,0,0,Not cycling-specific
6602,2026-04-09T09:38:10.314+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.137491,8.20405,Proppingstraße zur Hindenburgstraße. Der PKW mit dem Kennzeichen SO-... steht seit Dezember 2025 (also seit 5 Monaten) unverändert an der gleichen Stelle. Es ist ein Ölfleck unter dem Auto zu erkennen. Möglicherweise wird das Auto vermisst!?,,1414002842,,31.53,False,False,False,unrelated,0.8,Ein seit langem abgestelltes Fahrzeug mit Ölfleck ist ein allgemeines Problem mit abgestellten Fahrzeugen und nicht spezifisch radverkehrsbezogen.,0,-45,10,15,0,-15,0,0,Not cycling-specific
6607,2026-04-09T12:26:34.497+00:00,NOT_RESPONSIBLE,10,Privates Grün an Straßen 🌲,53.129398,8.200895,"Der Übergang zur Gartentorteich, da ist der Graben verstopft. ",,21506666,,14.91,False,False,False,unrelated,0.7,Ein verstopfter Graben ist ein allgemeines Entwässerungsproblem und nicht spezifisch radverkehrsbezogen.,0,-45,20,15,0,-15,0,0,Not cycling-specific
6617,2026-04-09T18:14:09.011+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.15861678026505,8.244461417198183,"Moin! 

Unter der Brücke der Nordtangente streut jemand regelmäßig Essen für die Tauben dort aus. Heute Nachmittag habe ich allerdings drei Ratten dort gesehen.",,1337247007,Großer Kuhlenweg,2.61,False,False,False,unrelated,0.7,Das Auslegen von Futter für Tauben unter einer Brücke mit Rattenbefall ist ein Problem der öffentlichen Hygiene und nicht spezifisch radverkehrsbezogen.,0,-45,35,0,0,-15,0,0,Not cycling-specific
6622,2026-04-10T06:47:25.745+00:00,NOT_RESPONSIBLE,4,Verkehrszeichen ⚠️  ,53.145607,8.225029,"Straßenhinweisschild (EWE Arena) direkt vor dem Eingang der LZO ist lose und schaukelt im Wind.
Unfallgefahr ",,1124492313,,15.55,False,True,False,unrelated,0.8,"Ein loses Hinweisschild ist ein allgemeines Verkehrssicherheitsproblem, aber nicht spezifisch auf den Radverkehr bezogen, da es sich um ein EWE Arena Schild handelt.",0,-45,20,15,0,-15,0,0,Not cycling-specific
6625,2026-04-10T08:11:54.958+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.171152,8.246363,Die Straße Grashornweg ist zu einer Seite abgesackt. Sie befindet sich genau zwischen einem Wohnheim und einer Werkstatt für behinderte Menschen und wird sowohl von Fußgänger*innen als auch von Rollstuhlfahrer*innen als tägliche Rote zur Arbeit und zurück genutzt. Ein Fußgänger ist bereits umgeknickt.,,22660798,,110.6,True,True,True,pothole_damage,0.9,"Eine abgesackte Straße, die von Fußgängern und Rollstuhlfahrern genutzt wird und zu Stürzen führt, beeinträchtigt die Nutzbarkeit und Sicherheit von Wegen, was auch für Radfahrer relevant ist.",50,0,0,15,0,-15,0,50,Likely cycling issue
6632,2026-04-10T20:18:42.833+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.15089162533712,8.163667917251589,Ziemlich großes Loch - Ecke Drögen Hasen Weg/Küpkersweg,,43735092,Drögen-Hasen-Weg,1.46,True,True,True,pothole_damage,0.9,"Ein großes Loch in der Straße ist eine direkte Beschädigung der Fahrbahn, die für Radfahrer gefährlich ist.",50,0,35,15,0,-15,0,85,Confirmed cycling issue
6633,2026-04-10T20:20:49.733+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.152857224450855,8.162852525711061,Ziemlich viele kleine bis mittelgroße Löcher in der Straße,,661563766,,49.2,True,True,True,pothole_damage,0.9,Viele kleine bis mittelgroße Löcher in der Straße stellen eine Gefahr für Radfahrer dar.,50,0,10,15,0,-15,0,60,Likely cycling issue
